# Data from Clarivate Analytics' Web of Science, retrieved 23 November 2018
# This file generated on 2018-11-23 15:30:02
item,AU,DE,SO,id,title,year
7779,"Zaman, A. M.|Malano, H. M. M.|Davidson, B.|Zerger, A|Argent, RM",temporary water trading|integrated modelling|goulburn-broken catchment,MODSIM 2005: INTERNATIONAL CONGRESS ON MODELLING AND SIMULATION: ADVANCES AND APPLICATIONS FOR MANAGEMENT AND DECISION MAKING,WOS:000290114102006,Estimating Temporary Water Trading Impacts through Integrated Modelling,2005
7780,"Damic, ",flexible multibody systems|finite-element modelling|co-rotational formulation|bond graphs|component models,MATHEMATICAL AND COMPUTER MODELLING OF DYNAMICAL SYSTEMS,WOS:000235051400006,Modelling flexible body systems: a bond graph component model approach,2006
7781,"Somers, Lauren D.|Gordon, Ryan P.|McKenzie, Jeffrey M.|Lautz, Laura K.|Wigmore, Oliver|Glose, AnneMarie|Glas, Robin|Aubry-Wake, Caroline|Mark, Bryan|Baraer, Michel|Condom, Thomas",hydrology|heat tracing|dye tracing|cordillera blanca|proglacial|groundwater-surface water interaction,HYDROLOGICAL PROCESSES,WOS:000382957700002,"Quantifying groundwater-surface water interactions in a proglacial valley, Cordillera Blanca, Peru",2016
7782,"Seibert, J.|Vis, M. J. P.",,HYDROLOGY AND EARTH SYSTEM SCIENCES,WOS:000310475400019,Teaching hydrological modeling with a user-friendly catchment-runoff-model software package,2012
7783,"Reis, Lara Aleluia|Melas, Dimitrios|Peters, Bernhard J.|Zachary, Daniel S.",air quality|aq|fast photochemical calculator|ozone|integrated assessment|grad-duchy of luxembourg|lookup-tables|lut|lagrangian particle model|environmental pollution,INTERNATIONAL JOURNAL OF ENVIRONMENT AND POLLUTION,WOS:000315070500015,Developing a fast photochemical calculator for an integrated assessment model,2012
7784,"Wahlmuller, E|Neubauer, H|Hoflinger, W",,JOURNAL OF ENVIRONMENTAL MONITORING,WOS:000083696300025,Reduction and avoidance of lubricant mist demands an integrated assessment approach,1999
7785,"Bhandari, PM|Pathak, MK|Eliasson, B|Riemer, P|Wokaun, A",,GREENHOUSE GAS CONTROL TECHNOLOGIES,WOS:000081237400094,Assessment and prioritization of mitigation options is the power sector in India: The relevance of analytical hierarchical process,1999
7786,"Gaume, E|Livet, M|Desbordes, M|Villeneuve, JP",flash flood|extreme event|hydrological modelling|post-flood investigation|hydrological analysis,JOURNAL OF HYDROLOGY,WOS:000188887100009,"Hydrological analysis of the river Aude, France, flash flood on 12 and 13 November 1999",2004
7787,"Lan-Anh, N. T.|Willems, P.",hydrological modelling|downward approach|catchment scale|model complexity,HYDROLOGICAL PROCESSES,WOS:000291593500001,Adopting the downward approach in hydrological model development: the Bradford catchment case study,2011
7788,"Bartholomeus, R. P.|Stagge, J. H.|Tallaksen, L. M.|Witte, J. P. M.",,HYDROLOGY AND EARTH SYSTEM SCIENCES,WOS:000350557400022,Sensitivity of potential evaporation estimates to 100 years of climate variability,2015
7789,"Pattanayak, SK",economic-ecological modeling|watershed protection|drought mitigation|valuation|collection costs|tropical deforestation|indonesian national parks|southeast asia,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,WOS:000224624600015,Valuing watershed services: concepts and empirics from southeast Asia,2004
7790,"Even, Stephanie|Billen, Gilles|Bacq, Nicolas|Thery, Sylvain|Ruelland, Denis|Garnier, Josette|Cugier, Philippe|Poulin, Michel|Blanc, Stephanie|Lamy, Francois|Paffoni, Catherine",ecological modelling|european water framework directive|integrated water management|seine river basin|eutrophication|storm water discharge,SCIENCE OF THE TOTAL ENVIRONMENT,WOS:000245875900019,New tools for modelling water quality of hydrosystems: An application in the Seine River basin in the frame of the Water Framework Directive,2007
7791,"OTTLE, C|VIDALMADJAR, D",,JOURNAL OF HYDROLOGY,WOS:A1994NU68100003,ASSIMILATION OF SOIL-MOISTURE INFERRED FROM INFRARED REMOTE-SENSING IN A HYDROLOGICAL MODEL OVER THE HAPEX-MOBILHY REGION,1994
7792,"Pathiraja, S.|Westra, S.|Sharma, A.",,WATER RESOURCES RESEARCH,WOS:000306000900001,Why continuous simulation? The role of antecedent moisture in design flood estimation,2012
7793,"Tamene, Lulseged|Le, Quang Bao|Vlek, Paul L. G.",land and water degradation|hotspot areas of erosion|landscape planning and management|rusle|sediment yield|northern ethiopia,WATER RESOURCES MANAGEMENT,WOS:000329809700008,A Landscape Planning and Management Tool for Land and Water Resources Management: An Example Application in Northern Ethiopia,2014
7794,"Arndt, Channing|Strzepeck, Kenneth|Tarp, Finn|Thurlow, James|Fant, Charles|Wright, Len",climate change|biophysical and economic outcomes|general equilibrium modelling|mozambique,SUSTAINABILITY SCIENCE,WOS:000292041500003,Adapting to climate change: an integrated biophysical and economic assessment for Mozambique,2011
7795,"Pahl-Wostl, C",social learning|integrated water resource management|adaptive management|scales|participatory integrated assessment,AQUATIC SCIENCES,WOS:000180624100007,Towards sustainability in the water sector - The importance of human actors and processes of social learning,2002
7796,"Peterson, T. J.|Western, A. W.",hydrogeology|time-series modeling|transfer function noise models,WATER RESOURCES RESEARCH,WOS:000344783800047,Nonlinear time-series modeling of unconfined groundwater head,2014
7797,"Bulow, KG|Callies, U|Rhodin, A|Babovic, |Larsen, LC",,"HYDROINFORMATICS '98, VOLS 1 AND 2",WOS:000076408400178,Sensitivity studies using a nutrient model for the River Elbe,1998
7798,"Hellweger, Ferdi L.",individual-based model|agent-based model|resampling|super-individual|plankton|algae|ialgae,COMPUTERS & GEOSCIENCES,WOS:000251854500005,Spatially explicit individual-based modeling using a fixed super-individual density,2008
7799,"Justus, M.|Kinrade, P.|Preston, B. L.|Oxley, L|Kulasiri, D",climate change|adaptation|stakeholder engagement|integrated assessment,MODSIM 2007: INTERNATIONAL CONGRESS ON MODELLING AND SIMULATION,WOS:000290030700042,Translating Scientific Understanding of Climate Change Impacts into Effective Policy Response - The Critical Role of Stakeholder Engagement,2007
7800,"Yue, Dajun|You, Fengqi",supply chain optimization|game theory|mixed-integer bilevel programming|reformulation and decomposition algorithm|biofuel,COMPUTERS & CHEMICAL ENGINEERING,WOS:000401885400009,Stackelberg-game-based modeling and optimization for supply chain design and operations: A mixed integer bilevel programming framework,2017
7801,"Matthews, R. B.|Polhill, J. G.|Gilbert, N.|Roach, A.|Zerger, A|Argent, RM",integrated modelling|agent-based simulation|socio-ecological systems,MODSIM 2005: INTERNATIONAL CONGRESS ON MODELLING AND SIMULATION: ADVANCES AND APPLICATIONS FOR MANAGEMENT AND DECISION MAKING,WOS:000290114101096,Integrating Agent-Based Social Models And Biophysical Models,2005
7802,"Saghafian, Bahram|Golian, Saeed|Ghasemi, Alireza",flood frequency analysis|rainfall spatial distribution|hydrological modeling|monte carlo,NATURAL HAZARDS,WOS:000331395900020,Flood frequency analysis based on simulated peak discharges,2014
7803,"Ramesh, K. J.|Nagaraju, A. Ramakrishna|Ramanamurthy, M. V.|Rao, G. Prasad|Ramesh, Y.",hazard mitigation|spatial impact assessment of hazard|storm surge inundation|wind damages to structures|flood inundation,NATURAL HAZARDS,WOS:000246598600013,Framework development of hydrometeorological observational network and hazard mitigation modelling systems in respect of floods and cyclones,2007
7804,"Pablo Rodriguez, Juan|McIntyre, Neil|Diaz-Granados, Mario|Pablo Quijano, Juan|Maksimovic, Cedo",bogota's urban drainage|grey-box modelling|sensitivity analysis|urban drainage systems|wastewater quality modelling,SCIENCE OF THE TOTAL ENVIRONMENT,WOS:000316826800010,Monitoring and modelling to support wastewater system management in developing mega-cities.,2013
7805,"An Thi Ngoc Dang, |Kumar, Lalit",remote sensing|gis|dem|hydrological model|flood hazard|flood map|scs tr-55 model|spatial analysis,GEOMATICS NATURAL HAZARDS & RISK,WOS:000418899200095,"Application of remote sensing and GIS-based hydrological modelling for flood risk analysis: a case study of District 8, Ho Chi Minh city, Vietnam",2017
7806,"Johansen, Ole Munch|Pedersen, Morten Lauge|Jensen, Jacob Birk",wetland hydrology|fen|natural spring|groundwater abstraction|limestone aquifer|data collection,JOURNAL OF HYDROLOGY,WOS:000291192900017,Effect of groundwater abstraction on fen ecosystems,2011
7807,"Gao, YC|Liu, CM|Jia, SF|Xia, J|Yu, JJ|Liu, KP",integrated fuzzy assessment model|potential of water resources development|middle route of south-north water transfer|north china region,WATER INTERNATIONAL,WOS:000237231700008,Integrated assessment of water resources potential in the North China Region: Developmental trends and challenges,2006
7808,"Kim, Yeonjoo|Chung, Eun-Sung",,CLIMATIC CHANGE,WOS:000310741600023,Integrated assessment of climate change and urbanization impact on adaptation strategies: a case study in two small Korean watersheds,2012
7809,"Ostendorf, B|Manderscheid, B",catchment water balance|svat|groundwater table|uncertainty|model complexity|transpiration|spruce,HYDROLOGICAL PROCESSES,WOS:A1997XQ93700010,Seasonal modelling of catchment water balance: A two-level cascading modification of TOPMODEL to increase the realism of spatio-temporal processes,1997
7810,"Ansari, AS|Pandis, SN",,ENVIRONMENTAL SCIENCE & TECHNOLOGY,WOS:000084531400030,Water absorption by secondary organic aerosol and its effect on inorganic aerosol behavior,2000
7811,"Rothman, Dale S.|van Bers, Caroline|Bakkes, Jan|Pahl-Wostl, Claudia",,CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY,WOS:000282613300014,How to make global assessments more effective: lessons from the assessment community,2009
7812,"Doglioni, Angelo|Galeandro, Annalisa|Simeone, Vincenzo|Lollino, G|Arattano, M|Rinaldi, M|Giustolisi, O|Marechal, JC|Grant, GE",ephemeral streams|karst areas|hydrograph|iuh|flood integrated modeling,"ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 3: RIVER BASINS, RESERVOIR SEDIMENTATION AND WATER RESOURCES",WOS:000358990300036,The Generation of Runoff Through Ephemeral Streams,2015
7813,"Markowski, M|Kikuchi, S|AttohOkine, NO|Roddis, WMK",,COMPUTATIONAL INTELLIGENCE: FROM THEORY TO PRACTICE,WOS:000227984200005,Simulating pedestrian interactions,2005
7814,"Javelle, Pierre|Organde, Didier|Demargne, Julie|Saint-Martin, Clotilde|de Saint-Aubin, Celine|Garandeau, Lea|Janet, Bruno|Lang, M|Klijn, F|Samuels, P",,3RD EUROPEAN CONFERENCE ON FLOOD RISK MANAGEMENT (FLOODRISK 2016),WOS:000392270100193,Setting up a French national flash flood warning system for ungauged catchments based on the AIGA method,2016
7815,"Islam, Md. Sirajul|Aramaki, Toshiya|Hanaki, Keisuke",,REGIONAL ENVIRONMENTAL CHANGE,WOS:000245551600002,GCM-based analysis of water availability along the Tone River and Tokyo Metropolitan Area under climatic changes,2007
7816,"Choudhary, Rehan|Arnold, Fredric C.|Nguyen, Nhan T.",environmental modeling|mathematical modeling|mercury droplets|mercury evaporation|mercury exposure|mercury oxidation,JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL HYGIENE,WOS:000312596700007,The Evaporation of Mercury Droplets in Indoor Spaces,2012
7817,"Heim, JA|Andradottir, S|Healy, KJ|Withers, DH|Nelson, BL",,PROCEEDINGS OF THE 1997 WINTER SIMULATION CONFERENCE,WOS:000071432100075,Integrating distributed simulation objects,1997
7818,"Liu, Zhi-Jun|Weller, Donald E.|Jordan, Thomas E.|Correll, David L.|Boomer, Kathleen B.",watershed modeling|nonpoint source pollution|nutrients|point source pollution|simulation|chesapeake bay,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,WOS:000255945000014,Integrated modular modeling of water and nutrients from point and nonpoint sources in the Patuxent River watershed,2008
7819,"Hare, M|Deadman, P",agent-based simulation|multi-agent systems|agent-based modelling|taxonomy|environmental management,MATHEMATICS AND COMPUTERS IN SIMULATION,WOS:000187422700004,Further towards a taxonomy of agent-based simulation models in environmental management,2004
7820,"Kyriakidis, PC|Dungan, JL",biogeochemical cycles|classification uncertainty|geographic information systems|indicator kriging|land cover map quality|net primary production|remote sensing|stochastic simulation,ENVIRONMENTAL AND ECOLOGICAL STATISTICS,WOS:000172102500003,A geostatistical approach for mapping thematic classification accuracy and evaluating the impact of inaccurate spatial data on ecological model predictions,2001
7821,"Li, Yi|Gong, Jianhua|Song, Yiquan|Liu, Zhigang|Ma, Tao|Liu, Heng|Shen, Shen|Li, Wenhang|Yu, Yangyang",experimental geography|collaborative virtual geographic environment|flood routine,ENVIRONMENTAL EARTH SCIENCES,WOS:000362903400008,Design and key techniques of a collaborative virtual flood experiment that integrates cellular automata and dynamic observations,2015
7822,"Kim, Sung Eun",ozone forecast|nonlinear time series|meteorological adjustment|autoregression,STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT,WOS:000273329300003,Tree-based threshold modeling for short-term forecast of daily maximum ozone level,2010
7823,"Ekasingh, B|Ngamsomsuke, K|Letcher, RA|Spate, J",data mining|decision tree|integrated assessment|decision support system,JOURNAL OF ENVIRONMENTAL MANAGEMENT,WOS:000234100500006,A data mining approach to simulating farmers' crop choices for integrated water resources management,2005
7824,"Wu, Tongqiang Tony|Powell, Warren B.|Whisman, Alan",approximate dynamic programming|military logistics|control of simulation|modeling information|optimizing-simulator,ACM TRANSACTIONS ON MODELING AND COMPUTER SIMULATION,WOS:000269278500005,The Optimizing-Simulator: An Illustration Using the Military Airlift Problem,2009
7825,"Knapen, M. J. R.|Roosenschoon, O.|Lokers, R.|Janssen, S.|van Randen, Y.|Verweij, P.|Piantadosi, J|Anderssen, RS|Boland, J",integrated modelling|data integration|semantic|web of data|natural language processing,20TH INTERNATIONAL CONGRESS ON MODELLING AND SIMULATION (MODSIM2013),WOS:000357105900123,Data integration technologies to support integrated modelling,2013
7826,"van Opstal, T. M.|Bauman, P. T.|Prudhomme, S.|van Brummelen, E. H.",finite element|boundary element|adaptivity,COMPUTATIONAL MECHANICS,WOS:000356092800012,Goal-oriented model adaptivity for viscous incompressible flows,2015
7827,"Georgakakos, KP|Carpenter, TM|Tachikawa, Y|Vieux, BE|Georgakakos, KP|Nakakita, E",distributed hydrological modelling|ensemble flow prediction|parameter estimation|radar rainfall uncertainty,WEATHER RADAR INFORMATION AND DISTRIBUTED HYDROLOGICAL MODELLING,WOS:000189482200012,A methodology for assessing the utility of distributed model forecast applications in an operational environment,2003
7828,"Suprit, K.|Shankar, D.|Venugopal, V.|Bhatkar, N. V.",hydrological modelling|scs curve number|sahyadris|river discharge|mandovi river,HYDROLOGICAL SCIENCES JOURNAL-JOURNAL DES SCIENCES HYDROLOGIQUES,WOS:000304453300006,"Simulating the daily discharge of the Mandovi River, west coast of India",2012
7829,"Lehmann, Niklaus|Finger, Robert",water policies|bio-economic model|cropsyst|larswg|genetic algorithm,IRRIGATION AND DRAINAGE,WOS:000325479600002,EVALUATING WATER POLICY OPTIONS IN AGRICULTURE: A WHOLE-FARM STUDY FOR THE BROYE RIVER BASIN (SWITZERLAND),2013
7830,"Zhang, Yong|Bielory, Leonard|Cai, Ting|Mi, Zhongyuan|Georgopoulos, Panos",pollen season|allergy|start date|season length|model,ATMOSPHERIC ENVIRONMENT,WOS:000349586400034,Predicting onset and duration of airborne allergenic pollen season in the United States,2015
7831,"Lin, Kairong|Zhang, Qiang|Chen, Xiaohong",modeling uncertainty|glue|dem resolution|parameter correlation|topmodel,JOURNAL OF HYDROLOGY,WOS:000285701200009,An evaluation of impacts of DEM resolution and parameter correlation on TOPMODEL modeling uncertainty,2010
7832,"Fallah-Shorshani, Masoud|Shekarrizfard, Maryam|Hatzopoulou, Marianne",dispersion modelling|street canyon|gaussian model|hybrid model|sirane|calpuff|traffic emissions,ATMOSPHERIC ENVIRONMENT,WOS:000395354400003,Integrating a street-canyon model with a regional Gaussian dispersion model for improved characterisation of near-road air pollution,2017
7833,"Chen, Pi-Cheng|Crawford-Brown, Douglas|Chang, Chi-Hui|Ma, Hwong-wen",substance flow analysis|environmental risk assessment|input-output analysis,ECOLOGICAL ECONOMICS,WOS:000345474800010,Identifying the drivers of environmental risk through a model integrating substance flow and input-output analysis,2014
7834,"Hainaut, Donatien",credit risk|expected present value operator|jump-diffusion model|structural model|wiener-hopf factorization,INSURANCE MATHEMATICS & ECONOMICS,WOS:000352663100026,Evaluation and default time for companies with uncertain cash flows,2015
